CustomerId,NumOfProducts,HasChckng,IsActiveMember,Tenure,CreditScore,Balance,EstimatedSalary,Surname,Geography,Gender,Age,Exited
15763612,2.0,0.0,1.0,2.0,756.0,124439.49,47093.11,T'an,East,Male,41.0,0.0
15763613,2.0,1.0,0.0,1.0,581.0,,199464.08,Barlow,West,Male,30.0,0.0
15763625,2.0,1.0,0.0,9.0,793.0,,152153.74,Hazon,Central,Male,41.0,0.0
15763662,2.0,1.0,1.0,2.0,711.0,39043.29,175423.69,Longo,East,Male,43.0,0.0
15763665,2.0,0.0,0.0,4.0,833.0,136674.51,5278.78,Y?,West,Female,28.0,0.0
15763683,1.0,1.0,1.0,4.0,678.0,139626.01,118235.52,Northern,East,Male,32.0,1.0
15763704,2.0,0.0,0.0,2.0,692.0,69014.49,164621.43,Docherty,East,Female,43.0,0.0
15763747,2.0,1.0,1.0,7.0,732.0,,60830.24,Ricci,West,Male,36.0,0.0
15763798,1.0,0.0,1.0,5.0,680.0,140007.19,31714.08,McMillan,West,Male,23.0,0.0
15763806,2.0,1.0,1.0,4.0,773.0,,24924.92,Astorga,West,Male,41.0,0.0
15763859,2.0,1.0,0.0,7.0,840.0,,90908.95,Brown,West,Female,43.0,0.0
15763874,2.0,1.0,1.0,8.0,635.0,,60739.16,Ho,Central,Male,46.0,0.0
15763895,2.0,1.0,0.0,7.0,536.0,178011.5,22375.14,Hung,West,Male,32.0,0.0
15763898,2.0,1.0,1.0,3.0,568.0,,29372.62,Toscani,Central,Female,46.0,0.0
15763907,1.0,1.0,0.0,1.0,820.0,104614.29,61538.43,Watts,West,Female,39.0,1.0
15763922,2.0,1.0,0.0,7.0,608.0,79962.92,60901.72,Alexandrov,West,Male,31.0,0.0
15763980,1.0,1.0,1.0,1.0,632.0,58668.02,78670.52,Beneventi,East,Male,30.0,0.0
15764021,2.0,1.0,0.0,1.0,617.0,61687.33,105965.25,Frolov,West,Male,34.0,0.0
15764033,1.0,1.0,0.0,1.0,693.0,121927.92,87994.95,Lin,East,Female,43.0,1.0
15764072,1.0,1.0,1.0,1.0,759.0,109848.6,42012.55,Somerville,West,Female,31.0,0.0
15764073,2.0,1.0,1.0,9.0,503.0,,16274.67,Arcuri,Central,Female,36.0,0.0
15764105,2.0,1.0,0.0,1.0,475.0,,89248.99,Milne,West,Female,57.0,0.0
15764153,2.0,1.0,1.0,0.0,704.0,130499.09,74804.36,Rowe,West,Female,33.0,0.0
15764170,1.0,1.0,0.0,4.0,647.0,93960.35,36579.53,Pinto,East,Male,44.0,1.0
15764174,2.0,1.0,1.0,4.0,612.0,,179780.74,Bidencope,Central,Female,26.0,0.0
15764195,1.0,1.0,1.0,4.0,519.0,111900.14,97577.17,Newsom,Central,Male,39.0,0.0
15764226,1.0,1.0,1.0,8.0,630.0,106425.75,20344.84,Lu,East,Female,28.0,0.0
15764237,2.0,0.0,0.0,9.0,663.0,,91514.62,Manfrin,Central,Male,33.0,0.0
15764253,1.0,1.0,0.0,6.0,742.0,160485.16,29023.03,Ramsey,West,Male,32.0,0.0
15764284,3.0,1.0,1.0,3.0,714.0,,129130.09,Torres,Central,Male,27.0,0.0
15764293,2.0,1.0,1.0,1.0,490.0,,80792.83,Konovalova,West,Male,33.0,0.0
15764294,1.0,1.0,1.0,4.0,759.0,98899.91,47832.82,Ifeatu,East,Male,31.0,0.0
15764314,2.0,1.0,0.0,2.0,550.0,113877.23,174921.91,Reilly,East,Male,36.0,0.0
15764335,2.0,1.0,0.0,8.0,463.0,123151.51,70127.93,Caldwell,East,Female,41.0,0.0
15764343,1.0,1.0,0.0,8.0,688.0,155681.72,26287.21,T'ien,Central,Female,46.0,0.0
15764351,1.0,0.0,1.0,5.0,668.0,120170.07,50454.8,Yuryeva,East,Female,59.0,0.0
15764405,2.0,1.0,1.0,10.0,731.0,,162452.65,Williams,West,Male,29.0,0.0
15764409,1.0,1.0,1.0,9.0,613.0,108286.5,114153.44,Goodman,West,Male,37.0,0.0
15764419,2.0,1.0,1.0,5.0,730.0,,116081.93,Langdon,West,Male,27.0,0.0
15764431,4.0,1.0,1.0,5.0,671.0,130929.02,28238.25,Chinwenma,Central,Female,34.0,1.0
15764432,1.0,1.0,0.0,2.0,588.0,164307.77,48498.19,Hicks,East,Female,42.0,0.0
15764444,2.0,1.0,1.0,8.0,679.0,125850.53,87008.17,Pan,East,Male,58.0,0.0
15764448,1.0,1.0,0.0,0.0,837.0,144037.6,145325.32,Mackenzie,East,Male,35.0,0.0
15764491,2.0,1.0,1.0,10.0,701.0,159693.9,71173.64,Greece,Central,Male,35.0,0.0
15764537,2.0,1.0,0.0,8.0,703.0,,9704.66,Dominguez,West,Male,43.0,0.0
15764604,3.0,1.0,0.0,7.0,586.0,164769.02,119814.25,Sutherland,West,Female,35.0,1.0
15764618,1.0,1.0,1.0,6.0,815.0,,85167.88,Tseng,Central,Female,39.0,0.0
15764654,2.0,1.0,1.0,9.0,649.0,87374.88,247.36,Zikoranachidimma,West,Male,37.0,0.0
15764661,1.0,1.0,0.0,2.0,644.0,,96420.58,Wang,West,Male,33.0,0.0
15764708,1.0,1.0,0.0,6.0,572.0,117696.67,100843.82,Chiabuotu,West,Male,30.0,0.0
15764726,1.0,0.0,1.0,3.0,563.0,137583.04,5791.85,Kerr,West,Male,22.0,0.0
15764841,1.0,1.0,1.0,0.0,623.0,130557.24,47880.71,Vidler,West,Female,35.0,0.0
15764866,3.0,1.0,0.0,3.0,539.0,116220.5,55803.96,Synnot,East,Female,43.0,1.0
15764892,2.0,1.0,1.0,10.0,590.0,84474.62,190937.09,Spinelli,Central,Female,51.0,0.0
15764916,1.0,0.0,1.0,7.0,616.0,95984.21,115262.54,Rowley,East,Female,43.0,1.0
15764922,1.0,1.0,0.0,3.0,596.0,187294.46,103456.47,Tu,Central,Male,20.0,0.0
15764927,1.0,0.0,1.0,3.0,753.0,121513.31,195563.99,Rogova,West,Male,92.0,0.0
15765014,2.0,0.0,1.0,1.0,547.0,179380.74,69263.1,Mai,West,Female,48.0,0.0
15765048,2.0,1.0,0.0,3.0,545.0,,170307.43,Watt,West,Male,30.0,0.0
15765093,1.0,1.0,1.0,6.0,704.0,166594.78,155823.2,Coates,West,Male,23.0,0.0
15765173,1.0,0.0,0.0,3.0,350.0,,113796.15,Lin,West,Female,60.0,1.0
15765192,2.0,0.0,0.0,7.0,564.0,84006.88,183490.99,Jones,West,Male,26.0,0.0
15765257,1.0,1.0,1.0,5.0,564.0,121461.87,20432.09,Meng,Central,Male,31.0,1.0
15765258,2.0,1.0,1.0,5.0,776.0,,143301.49,Bochsa,West,Female,29.0,0.0
15765266,2.0,0.0,0.0,1.0,615.0,,2139.25,Fleming,West,Male,32.0,0.0
15765283,2.0,1.0,0.0,3.0,624.0,149961.99,104610.86,Wenz,East,Female,40.0,0.0
15765287,2.0,1.0,0.0,2.0,850.0,,9015.07,Grant,West,Female,38.0,0.0
15765297,2.0,0.0,1.0,0.0,766.0,,34283.23,Yao,Central,Male,41.0,0.0
15765300,3.0,1.0,0.0,5.0,596.0,62389.03,148623.43,L?,East,Male,40.0,1.0
15765311,1.0,1.0,0.0,8.0,642.0,,72085.1,Zhirov,Central,Male,34.0,0.0
15765322,2.0,1.0,1.0,5.0,755.0,84284.48,62851.6,Connely,West,Male,23.0,0.0
15765345,2.0,1.0,1.0,4.0,753.0,,106303.4,Wood,West,Male,35.0,0.0
15765375,1.0,0.0,0.0,8.0,797.0,,162668.33,Butusov,West,Female,46.0,0.0
15765402,1.0,0.0,0.0,6.0,520.0,145644.05,104118.93,H?,West,Female,39.0,0.0
15765415,1.0,1.0,1.0,4.0,609.0,89122.3,199256.98,King,Central,Female,45.0,0.0
15765457,1.0,1.0,1.0,1.0,719.0,100829.94,165008.97,Fowler,Central,Male,35.0,0.0
15765461,2.0,1.0,0.0,3.0,632.0,,178822.32,Giles,Central,Male,47.0,0.0
15765487,1.0,1.0,1.0,9.0,753.0,151766.71,180829.99,Kuo,East,Female,38.0,0.0
15765518,1.0,1.0,0.0,2.0,643.0,105229.53,34967.75,Gregson,West,Female,51.0,1.0
15765520,1.0,1.0,0.0,7.0,769.0,188614.07,171344.09,Stevenson,East,Male,27.0,0.0
15765532,1.0,1.0,1.0,6.0,612.0,96166.88,191393.26,Horton,East,Male,76.0,0.0
15765537,1.0,1.0,1.0,2.0,687.0,142721.52,153605.75,Liang,East,Male,26.0,0.0
15765643,2.0,0.0,1.0,6.0,725.0,124348.38,176984.34,Hamilton,West,Male,37.0,0.0
15765650,1.0,0.0,0.0,5.0,501.0,114655.58,126535.92,Chigolum,East,Male,40.0,0.0
15765694,1.0,0.0,1.0,1.0,584.0,,130260.11,Bage,Central,Female,59.0,1.0
15765732,1.0,1.0,1.0,6.0,564.0,149592.14,153771.8,Simmons,Central,Female,24.0,0.0
15765806,1.0,1.0,1.0,1.0,492.0,144591.96,196293.76,Wu,West,Male,29.0,0.0
15765812,2.0,1.0,1.0,1.0,587.0,,8908.0,Trevisani,Central,Male,48.0,0.0
15765846,1.0,1.0,0.0,2.0,820.0,94222.53,103570.8,Chuang,Central,Female,31.0,0.0
15765857,1.0,1.0,0.0,2.0,623.0,142412.13,28778.98,Genovesi,Central,Male,41.0,0.0
15765902,2.0,1.0,1.0,5.0,706.0,163034.82,135662.17,Gibson,East,Male,38.0,0.0
15765952,1.0,1.0,0.0,4.0,769.0,145471.37,188382.77,Milanesi,West,Male,29.0,0.0
15765982,1.0,1.0,1.0,7.0,735.0,74135.85,11783.1,Chin,West,Male,41.0,1.0
15766017,1.0,1.0,1.0,3.0,615.0,72309.3,85687.09,Brookman,East,Male,58.0,1.0
15766044,1.0,1.0,0.0,4.0,642.0,120688.61,24770.22,Cameron,East,Male,49.0,1.0
15766047,1.0,1.0,1.0,2.0,748.0,91621.69,71139.31,Sukhorukova,West,Female,41.0,0.0
15766064,2.0,1.0,0.0,9.0,559.0,111060.05,110371.84,Komarova,West,Male,33.0,0.0
15766066,1.0,0.0,0.0,1.0,668.0,124511.01,114258.18,Nikitina,East,Female,28.0,0.0
15766137,2.0,1.0,1.0,2.0,497.0,,83087.13,Muir,West,Male,34.0,0.0
15766163,2.0,0.0,1.0,1.0,676.0,,35644.79,Zotova,West,Male,38.0,0.0
15766166,1.0,1.0,1.0,2.0,604.0,145081.72,23881.62,Folliero,Central,Male,43.0,0.0
15766172,1.0,1.0,0.0,3.0,541.0,128743.55,134851.12,Tsao,West,Male,34.0,0.0
15766183,2.0,1.0,1.0,2.0,580.0,130334.84,51672.08,Ferguson,East,Male,76.0,0.0
15766185,1.0,1.0,1.0,4.0,850.0,146587.3,89874.82,She,East,Male,31.0,0.0
15766205,1.0,0.0,1.0,2.0,550.0,103391.38,90878.13,Yin,East,Male,38.0,0.0
15766272,1.0,1.0,1.0,0.0,521.0,125193.96,109356.53,Folliero,East,Female,61.0,0.0
15766288,1.0,1.0,0.0,5.0,586.0,103700.69,194072.56,Ikechukwu,East,Female,36.0,1.0
15766289,2.0,1.0,0.0,5.0,751.0,142669.93,162760.96,Dickinson,West,Male,47.0,0.0
15766355,3.0,1.0,0.0,0.0,550.0,108806.96,61446.92,Lettiere,East,Male,49.0,1.0
15766374,2.0,1.0,1.0,4.0,632.0,119624.6,195978.86,Leak,East,Male,42.0,0.0
15766378,2.0,1.0,1.0,9.0,714.0,106431.97,164117.69,Marsden,East,Female,45.0,0.0
15766417,2.0,1.0,1.0,2.0,678.0,,43821.56,McKinley,West,Female,60.0,0.0
15766427,2.0,1.0,0.0,5.0,565.0,97720.35,175070.94,Shaw,East,Male,52.0,1.0
15766458,1.0,1.0,0.0,1.0,498.0,198113.86,69664.35,Tang,West,Male,33.0,0.0
15766552,2.0,0.0,0.0,6.0,643.0,,142454.77,Rossi,West,Male,37.0,0.0
15766575,1.0,1.0,0.0,8.0,612.0,140745.33,193437.89,Larionova,East,Female,62.0,1.0
15766609,2.0,1.0,0.0,10.0,655.0,,167778.62,Jowers,West,Female,47.0,0.0
15766649,1.0,0.0,0.0,10.0,670.0,89416.99,144275.39,Vincent,West,Male,38.0,0.0
15766659,2.0,1.0,0.0,5.0,525.0,,161002.29,Okwudilichukwu,Central,Male,33.0,0.0
15766663,2.0,1.0,0.0,4.0,639.0,,28188.96,Mahmood,West,Male,22.0,0.0
15766667,2.0,0.0,1.0,2.0,717.0,102989.83,49185.57,Langler,Central,Male,36.0,0.0
15766683,1.0,0.0,0.0,6.0,549.0,139422.37,83983.39,Coombes,East,Male,36.0,1.0
15766686,1.0,1.0,0.0,1.0,659.0,104502.11,20652.69,Nebechi,East,Female,39.0,0.0
15766734,1.0,1.0,0.0,5.0,430.0,,95655.16,Castiglione,West,Male,31.0,0.0
15766741,1.0,0.0,1.0,2.0,525.0,114628.4,168290.06,McIntyre,West,Male,36.0,0.0
15766746,1.0,1.0,0.0,6.0,835.0,127120.07,28707.69,Darwin,West,Male,35.0,0.0
15766765,1.0,1.0,0.0,7.0,664.0,60263.23,170835.32,Obiuto,East,Male,39.0,0.0
15766776,1.0,1.0,1.0,1.0,576.0,,188274.6,Sal,West,Male,41.0,0.0
15766787,2.0,1.0,1.0,9.0,707.0,,70403.65,Piazza,West,Female,35.0,0.0
15766810,2.0,0.0,1.0,2.0,699.0,92246.14,91346.03,Onyemauchechi,East,Female,51.0,0.0
15766826,1.0,1.0,0.0,7.0,824.0,146266.0,21903.62,North,West,Male,26.0,1.0
15766869,2.0,1.0,1.0,1.0,634.0,89696.84,193179.88,Uspenskaya,East,Male,37.0,0.0
15766887,2.0,1.0,1.0,2.0,538.0,122773.5,58467.08,Iadanza,Central,Male,39.0,0.0
15766896,2.0,1.0,0.0,3.0,750.0,,16870.2,Chieloka,West,Male,37.0,0.0
15766906,2.0,1.0,0.0,4.0,742.0,132116.13,129933.5,Salier,West,Female,25.0,0.0
15766908,1.0,1.0,0.0,3.0,488.0,114540.38,92568.07,Trevisani,East,Male,32.0,0.0
15767064,1.0,1.0,1.0,1.0,614.0,44054.84,73329.08,Davide,Central,Female,36.0,0.0
15767129,1.0,1.0,1.0,6.0,452.0,121730.49,142963.29,Munz,West,Female,60.0,0.0
15767231,1.0,0.0,0.0,7.0,757.0,144852.06,130861.95,Sun,West,Male,36.0,0.0
15767264,1.0,0.0,0.0,1.0,465.0,117438.17,74898.8,Lawson,East,Male,53.0,1.0
15767339,2.0,1.0,0.0,10.0,777.0,,189992.97,Chiazagomekpere,West,Female,53.0,0.0
15767358,2.0,1.0,0.0,1.0,711.0,97486.15,50610.62,Obioma,East,Female,45.0,0.0
15767391,2.0,0.0,1.0,4.0,565.0,90322.99,118740.37,Otutodilinna,East,Female,32.0,0.0
15767414,2.0,1.0,1.0,2.0,591.0,99886.42,88695.19,Calabresi,West,Male,40.0,0.0
15767432,3.0,1.0,1.0,7.0,711.0,,9679.28,Ts'ai,West,Female,25.0,0.0
15767474,3.0,1.0,1.0,9.0,481.0,,169719.35,Lorenzo,West,Female,57.0,1.0
15767488,2.0,1.0,0.0,7.0,680.0,,20109.21,Berry,Central,Male,36.0,0.0
15767594,2.0,1.0,1.0,8.0,533.0,,187900.12,Azubuike,West,Female,35.0,0.0
15767598,2.0,0.0,0.0,8.0,540.0,,197588.32,Kent,Central,Male,28.0,0.0
15767626,2.0,1.0,1.0,10.0,811.0,,3797.79,Carpenter,West,Male,42.0,0.0
15767681,2.0,0.0,1.0,9.0,470.0,,89013.67,Smalley,Central,Male,34.0,0.0
15767722,1.0,1.0,0.0,0.0,593.0,117704.73,197933.5,Richardson,West,Female,39.0,0.0
15767729,2.0,1.0,1.0,5.0,646.0,182876.88,42537.59,Smith,Central,Male,25.0,1.0
15767757,1.0,1.0,1.0,9.0,562.0,120307.58,6795.61,Pisano,Central,Female,29.0,0.0
15767781,1.0,1.0,0.0,10.0,648.0,82697.28,74846.67,Godfrey,West,Male,38.0,0.0
15767793,2.0,1.0,0.0,10.0,819.0,,30498.7,Hsu,West,Female,38.0,0.0
15767794,1.0,1.0,1.0,9.0,744.0,120718.28,58961.49,Browne,West,Male,31.0,0.0
15767804,2.0,1.0,0.0,6.0,729.0,,151733.43,Feng,West,Male,44.0,0.0
15767818,1.0,1.0,0.0,10.0,640.0,132436.34,978.66,Graham,West,Male,55.0,0.0
15767821,2.0,0.0,0.0,6.0,528.0,102016.72,80181.12,Bearce,West,Male,31.0,0.0
15767864,2.0,0.0,0.0,6.0,628.0,,184230.23,Fulton,West,Male,33.0,0.0
15767871,2.0,1.0,1.0,7.0,784.0,,182609.97,H?,Central,Male,48.0,0.0
15767891,2.0,1.0,0.0,6.0,619.0,99152.73,48475.12,Findlay,East,Female,28.0,0.0
15767894,2.0,0.0,1.0,9.0,741.0,,139259.54,Ch'ien,West,Female,21.0,0.0
15767908,2.0,0.0,0.0,6.0,567.0,127678.8,45422.89,Nicholson,West,Male,38.0,0.0
15767921,2.0,1.0,0.0,7.0,613.0,,60297.72,Madukwe,West,Male,41.0,0.0
15767954,2.0,1.0,1.0,3.0,635.0,81623.67,156791.36,Osborne,East,Female,28.0,0.0
15768006,1.0,1.0,0.0,3.0,729.0,152303.8,12128.69,Wu,West,Male,34.0,0.0
15768072,1.0,0.0,0.0,2.0,688.0,,27557.18,Mitchell,Central,Female,33.0,1.0
15768095,1.0,0.0,1.0,9.0,579.0,,139048.0,Yeh,West,Male,31.0,0.0
15768104,1.0,0.0,0.0,8.0,788.0,141541.25,66013.27,Wright,Central,Male,37.0,0.0
15768120,2.0,1.0,0.0,9.0,702.0,90560.48,174268.87,Brown,East,Male,36.0,0.0
15768124,1.0,1.0,0.0,3.0,648.0,,54726.43,Liu,West,Female,34.0,0.0
15768137,2.0,0.0,0.0,6.0,667.0,136100.69,169669.33,Bray,Central,Female,23.0,1.0
15768151,1.0,0.0,1.0,3.0,514.0,109032.23,155407.21,Romano,East,Female,45.0,1.0
15768163,1.0,1.0,0.0,7.0,655.0,137145.12,115146.4,Griffin,East,Female,46.0,1.0
15768193,2.0,0.0,0.0,5.0,585.0,146050.97,86424.57,Trevisani,East,Male,36.0,0.0
15768201,1.0,1.0,1.0,2.0,850.0,148586.64,176791.27,Paterson,West,Female,39.0,0.0
15768219,2.0,1.0,0.0,0.0,850.0,,141242.57,Sung,Central,Male,36.0,0.0
15768233,1.0,0.0,1.0,8.0,435.0,114346.3,980.93,Chukwuebuka,East,Male,37.0,1.0
15768244,2.0,1.0,1.0,8.0,538.0,,41192.95,Macleod,Central,Female,30.0,0.0
15768270,2.0,1.0,0.0,9.0,579.0,,112395.98,DeRose,Central,Female,31.0,0.0
15768282,2.0,1.0,1.0,6.0,724.0,94615.11,10627.21,Perez,East,Male,36.0,0.0
15768293,2.0,1.0,1.0,3.0,614.0,,5552.37,Sun,West,Male,51.0,0.0
15768295,1.0,0.0,1.0,7.0,778.0,109564.1,113046.81,Warner,West,Female,34.0,0.0
15768340,1.0,1.0,1.0,3.0,642.0,113905.48,176137.2,Beavers,East,Female,19.0,0.0
15768342,3.0,1.0,1.0,8.0,718.0,79475.3,32421.32,Bolton,West,Male,52.0,1.0
15768359,1.0,1.0,0.0,4.0,534.0,120037.96,36275.94,Akhtar,West,Male,36.0,0.0
15768367,1.0,1.0,1.0,7.0,781.0,186558.55,175071.29,Nebechukwu,West,Female,27.0,1.0
15768387,2.0,0.0,0.0,8.0,581.0,,29737.14,Nott,West,Male,41.0,0.0
15768449,2.0,1.0,1.0,7.0,634.0,51582.5,184312.88,Ricci,West,Female,37.0,0.0
15768451,3.0,1.0,1.0,5.0,739.0,149131.03,60036.99,MacDonald,East,Male,40.0,1.0
15768455,2.0,1.0,1.0,8.0,679.0,,51380.9,Young,West,Male,60.0,0.0
15768465,2.0,1.0,1.0,8.0,582.0,121309.17,28750.67,Sheppard,East,Male,35.0,0.0
15768471,1.0,1.0,0.0,6.0,554.0,108755.0,40914.32,Wagner,East,Female,54.0,1.0
15768474,2.0,1.0,0.0,3.0,744.0,,27244.35,Clements,Central,Male,34.0,0.0
15768476,2.0,1.0,1.0,6.0,703.0,,67667.19,Chukwubuikem,Central,Male,31.0,0.0
15768495,2.0,1.0,1.0,8.0,700.0,110923.15,161845.81,Chidimma,West,Female,32.0,1.0
15768530,2.0,1.0,1.0,4.0,554.0,,135083.73,Emery,Central,Female,27.0,0.0
15768566,2.0,1.0,1.0,8.0,706.0,,37479.97,K?,West,Male,34.0,0.0
15768574,1.0,1.0,1.0,1.0,671.0,178713.98,21768.21,Anderson,Central,Male,58.0,0.0
15768600,1.0,1.0,0.0,9.0,805.0,130023.38,62989.82,Harris,East,Male,50.0,1.0
15768682,1.0,1.0,1.0,3.0,640.0,,105997.25,Amies,Central,Male,39.0,0.0
15768746,2.0,0.0,0.0,6.0,561.0,,173680.39,McLean,West,Male,33.0,0.0
15768763,1.0,0.0,1.0,2.0,562.0,,52525.15,Bogdanov,West,Male,37.0,1.0
15768777,2.0,1.0,1.0,4.0,507.0,,60688.38,Wang,Central,Female,34.0,0.0
15768816,2.0,1.0,0.0,0.0,570.0,107856.57,127528.84,Shen,East,Male,42.0,0.0
15768881,2.0,1.0,1.0,2.0,738.0,,170421.13,Saunders,West,Male,29.0,0.0
15768887,2.0,0.0,1.0,5.0,597.0,,95159.13,Hsing,Central,Male,26.0,0.0
15768945,1.0,1.0,1.0,1.0,627.0,62092.9,105887.04,Chibueze,West,Male,27.0,0.0
15769005,2.0,1.0,1.0,4.0,709.0,154344.49,38794.57,Hayward,West,Male,49.0,0.0
15769051,1.0,0.0,1.0,7.0,503.0,,192841.13,Shaw,Central,Male,25.0,0.0
15769064,1.0,1.0,0.0,3.0,537.0,135309.36,31728.86,Marshall,East,Male,39.0,1.0
15769110,2.0,1.0,0.0,5.0,653.0,,49707.85,Stehle,West,Female,46.0,0.0
15769125,2.0,0.0,1.0,10.0,727.0,,47468.56,Palerma,Central,Female,41.0,0.0
15769169,1.0,0.0,1.0,7.0,645.0,,28667.56,Trentino,West,Male,41.0,0.0
15769191,2.0,1.0,1.0,8.0,509.0,132387.91,170360.11,Lipton,West,Male,55.0,0.0
15769216,1.0,1.0,0.0,2.0,601.0,,49713.87,Panicucci,West,Female,43.0,1.0
15769246,1.0,1.0,0.0,2.0,813.0,135078.41,187636.06,Lo Duca,East,Male,59.0,1.0
15769254,2.0,0.0,0.0,9.0,757.0,101861.36,187011.96,Tuan,East,Female,34.0,0.0
15769272,1.0,0.0,0.0,6.0,510.0,136214.08,159742.33,Clark,West,Female,26.0,0.0
15769308,2.0,1.0,0.0,9.0,635.0,81231.85,196731.08,Herbert,East,Female,36.0,0.0
15769312,2.0,1.0,1.0,10.0,557.0,,185094.48,Forbes,Central,Male,48.0,0.0
15769346,2.0,1.0,0.0,1.0,587.0,134997.49,44688.08,Baird,West,Female,36.0,0.0
15769353,1.0,0.0,0.0,8.0,550.0,150490.32,166468.21,Jenkins,West,Female,40.0,1.0
15769356,2.0,1.0,1.0,3.0,520.0,116022.53,37577.66,Stevenson,East,Female,23.0,0.0
15769389,1.0,1.0,0.0,9.0,709.0,124723.92,73641.86,Wan,East,Female,39.0,0.0
15769402,1.0,1.0,1.0,7.0,667.0,156811.74,149402.59,Carpenter,West,Male,27.0,0.0
15769412,2.0,0.0,0.0,4.0,684.0,207034.96,157694.76,Atkinson,Central,Male,39.0,1.0
15769451,2.0,1.0,1.0,1.0,764.0,,11467.38,Hayes,West,Female,44.0,0.0
15769499,2.0,1.0,1.0,3.0,545.0,,161326.73,Lampungmeiua,Central,Female,74.0,0.0
15769504,1.0,1.0,1.0,1.0,743.0,131736.88,108543.21,Munro,East,Female,34.0,0.0
15769516,2.0,1.0,0.0,9.0,674.0,,4292.72,Shcherbakov,West,Female,42.0,0.0
15769522,1.0,1.0,1.0,1.0,734.0,118537.47,116912.45,O'Connor,West,Male,51.0,0.0
15769548,1.0,1.0,0.0,7.0,668.0,128645.67,92149.64,Hyde,West,Female,37.0,0.0
15769582,2.0,1.0,1.0,3.0,586.0,,142238.54,Kang,West,Male,29.0,0.0
15769586,2.0,1.0,1.0,1.0,820.0,,119087.25,Horan,West,Female,49.0,0.0
15769596,2.0,0.0,0.0,2.0,710.0,110407.44,15832.43,Yen,East,Female,24.0,1.0
15769645,1.0,1.0,1.0,3.0,612.0,,48108.72,Senior,West,Female,35.0,0.0
15769703,1.0,0.0,0.0,8.0,550.0,111257.59,97623.42,West,East,Female,45.0,1.0
15769781,2.0,1.0,1.0,8.0,699.0,,52404.47,Nucci,Central,Female,25.0,0.0
15769783,1.0,1.0,1.0,8.0,542.0,,807.06,Allan,Central,Male,37.0,0.0
15769818,1.0,0.0,1.0,3.0,850.0,212778.2,69372.88,Moore,West,Female,37.0,0.0
15769829,2.0,0.0,1.0,3.0,534.0,,20856.31,Cheng,Central,Male,51.0,0.0
15769902,2.0,1.0,1.0,6.0,679.0,,98015.85,Christie,West,Female,33.0,0.0
15769915,1.0,1.0,1.0,0.0,643.0,133313.34,3965.69,Charlton,Central,Female,20.0,0.0
15769917,3.0,0.0,1.0,1.0,673.0,127122.79,76703.1,Onyekachi,East,Female,34.0,0.0
15769948,1.0,0.0,1.0,0.0,737.0,133377.8,64050.19,Palerma,East,Male,35.0,0.0
15769955,2.0,0.0,0.0,1.0,683.0,,75762.0,Onuora,West,Female,40.0,0.0
15769959,1.0,1.0,0.0,4.0,597.0,88381.21,69384.71,Ajuluchukwu,West,Female,53.0,1.0
15769974,1.0,0.0,0.0,8.0,679.0,119182.73,121210.09,Shih,Central,Female,35.0,0.0
15769980,1.0,1.0,1.0,3.0,705.0,92889.91,109496.69,Singleton,East,Female,40.0,0.0
15770030,2.0,1.0,1.0,3.0,689.0,,192449.02,Conti,Central,Female,28.0,0.0
15770039,1.0,1.0,0.0,4.0,572.0,112290.22,49373.97,Kuo,East,Male,39.0,1.0
15770041,1.0,0.0,1.0,8.0,728.0,128412.61,139024.31,Manna,Central,Female,43.0,0.0
15770091,2.0,1.0,0.0,9.0,643.0,160858.13,27149.27,Edwards,East,Male,28.0,0.0
15770101,2.0,1.0,1.0,6.0,766.0,112088.04,36706.56,Millar,East,Male,43.0,0.0
15770121,1.0,1.0,0.0,9.0,623.0,,24255.21,Bancroft,West,Female,34.0,0.0
15770159,2.0,1.0,1.0,6.0,664.0,172812.72,108008.65,Nnanna,East,Male,25.0,0.0
15770174,1.0,1.0,0.0,6.0,762.0,141389.06,54122.89,Piazza,West,Male,29.0,0.0
15770185,1.0,1.0,0.0,10.0,779.0,80728.15,86306.75,Buckley,West,Male,32.0,0.0
15770214,2.0,1.0,0.0,7.0,754.0,,144134.64,Bryant,West,Female,27.0,0.0
15770225,2.0,1.0,1.0,9.0,493.0,,65816.53,Padovesi,West,Male,36.0,0.0
15770255,1.0,0.0,0.0,10.0,797.0,83555.58,69767.14,Onwughara,East,Female,33.0,0.0
15770291,2.0,0.0,0.0,8.0,844.0,,147342.03,Allan,West,Female,29.0,0.0
15770309,1.0,0.0,1.0,10.0,656.0,151762.74,127014.32,McDonald,West,Male,18.0,0.0
15770345,1.0,0.0,1.0,1.0,559.0,139183.06,143360.56,Kovaleva,Central,Female,31.0,0.0
15770375,1.0,1.0,0.0,8.0,850.0,123126.29,74425.41,Fanucci,East,Female,26.0,0.0
15770405,1.0,1.0,0.0,5.0,613.0,125167.74,199104.52,Warlow-Davies,West,Female,27.0,0.0
15770406,1.0,0.0,1.0,9.0,580.0,121355.19,35671.45,Watson,East,Male,35.0,0.0
15770420,2.0,1.0,1.0,10.0,749.0,78136.36,73470.98,Dillon,East,Male,46.0,0.0
15770424,2.0,1.0,0.0,7.0,541.0,95710.11,49063.42,Onyeorulu,East,Male,40.0,0.0
15770435,2.0,1.0,1.0,6.0,639.0,115335.32,53130.41,McLean,West,Female,50.0,0.0
